id,condition,seller,brand,model,name,category,processor,graphics,ram,storage,display,display_size,display_resolution,product_url,price,image_url,in_stock
367,New,abc-shop,Asus,90NB12V3-M00940,ASUS ZenBook S 13 OLED UX5304MA-NQ007WS - Ultra 7 155U 16GB DDR5 1TB NVMe Intel Arc Graphics OLED 3.0K 60Hz WIN 11,Business,Intel Core Ultra 7 155U,Intel Arc,16,1024,"13.3 Inch,  3.0k (2880x1800), refresh rate: 60Hz",13.3,3K,https://www.abcshop-eg.com/en/shop/90nb12v3-m00940-asus-zenbook-s-13-oled-ux5304ma-nq007ws-1321?page=2&category=13&order=on_hand+desc,56999,https://www.abcshop-eg.com/web/image/product.template/1321/image_512/%5B90NB12V3-M00940%5D%20ASUS%20ZenBook%20S%2013%20OLED%20UX5304MA-NQ007WS?unique=c8b3307,out of stock
368,New,abc-shop,Asus,90NB0Z92-M004R0,ASUS ZenBook S13 OLED UX5304VA-OLED007W - I7 1355U 16GB LPDDR5 1TB NVMe Intel Iris Xe OLED 60Hz WIN 11,Business,Intel Core i7 1355U,Intel Iris Xe,16,1024,"13.3 Inch,  2.8K (2880x1800), refresh rate: 60Hz",13.3,2.8K,https://www.abcshop-eg.com/en/shop/90nb0z92-m004r0-asus-zenbook-s13-oled-ux5304va-oled007w-1151?page=3&category=13&order=on_hand+desc,58999,https://www.abcshop-eg.com/web/image/product.template/1151/image_512/%5B90NB0Z92-M004R0%5D%20ASUS%20ZenBook%20S13%20OLED%20UX5304VA-OLED007W%20?unique=3366e1f,out of stock
369,New,dream 2000,Asus,Zenbook S16 UM5606W,"Asus Zenbook S16 UM5606W Laptop, AMD Ryzen AI 9 HX 370, 32GB Ram,  2TB SSD, AMD Radeon 890M, 16"" 3K, Win11 - White",Business,AMD Ryzen 9 370HX,AMD Radeon 890M,32,2048,"16.0-inch, 3K (2880 x 1800) OLED 16:10 aspect ratio, 0.2ms response time, 120Hz refresh rate, 400nits, 500nits HDR peak brightness, 100% DCI-P3 color",16,2.8k,https://dream2000.com/en/asus-zenbook-s16-um5606w-laptop-amd-ryzentm-ai-9-hx-370-32gb-ram-2tb-ssd-amd-radeontm-890m-16-3k-win11-white.html,104000,https://r2media.horizondm.com/catalog/product/cache/eb4305db09fb6492bb059b8131f647e3/_/-/_-_2025-01-30t130100.305_1_1.jpg,in stock
370,New,btech,Asus,Zenbook S16 UM5606WA-RJ263W,"ASUS Zenbook S16 UM5606WA-RJ263W  Laptop, AMD Ryzen AI 9 HX 370, 2TB SSD, 32GB RAM, 16 Inch 3K Display, AMD Radeon 890M Graphics, Windows 11- Scandinavian White",,AMD Ryzen 9 370HX,AMD Radeon 890M,32,2048,"16 Inch, 2.8K, ( 28801800 )",16,2.8K,https://btech.com/en/asus-zenbook-s16-um5606wa-rj263w-laptop-ryzen-ai-9-hx-370-2tb-ssd-32gb-ram-16-inch-amd-radeon-890m-windows-11-scandinavian-white.html,"108,999",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/1/b/1baslpmdrj263w00l008.jpg,in stock
371,New,abc-shop,Asus,90NB13M4-M00EH0,ASUS Zenbook S16 UM5606WA-RJ263W - R AI 9 HX 370 32GB LPDDR5X 2TB M.2 NVMe AMD Radeon 890M  OLED WQXGA+ 120Hz WIN 11,Business,AMD Ryzen 9 370HX,AMD Radeon 890M,32,2048,"15.6 Inch,  3.0k (2880x1800), refresh rate: 120Hz",15.6,3K,https://www.abcshop-eg.com/en/shop/90nb13m4-m00eh0-asus-zenbook-s16-um5606wa-rj263w-1921?category=13&order=on_hand+desc,101950,https://www.abcshop-eg.com/web/image/product.template/1921/image_512/%5B90NB13M4-M00EH0%5D%20ASUS%20Zenbook%20S16%20UM5606WA-RJ263W?unique=9a06f69,out of stock
372,New,amazon,Asus,ASUS-TUF Gaming-Laptop RTX 4070 MUX140W,ASUS-TUF Gaming-Laptop RTX 4070 MUX140W - i7-13620H - RGB Backlit Keyboard - 15.6 FHD IPS Display 100% sRGB - G-SYNC - Wi-Fi 6 - Webcam - HDMI Cable -2024 (32GB RAM |2TB PCIe SSD),Gaming,Intel Core i7 13620H,NVIDIA RTX 4070,32,2048,15.6 Inches ( 1920 x 1080 Pixels  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0CPXWYBQ7,69999,https://m.media-amazon.com/images/I/81z5Y9uvi8L._AC_UY218_.jpg,in stock
374,New,amazon,Coolby,RiaBook,"Coolby 15.6inch Windows 11 Laptop, 12GB RAM/256GB SSD, 1920x1080 IPS Display, Intel N95(Beats N5095) Quad Core Laptop Computer, Support Fingerprint, WiFi 5, BT",Gaming,Intel N95,Intel UHD,12,256,15.6 Inches ( 1920x1080 Pixels  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0CRR6YQ6N,11950,https://m.media-amazon.com/images/I/710+IqmUdlL._AC_UY218_.jpg,in stock
375,New,amazon,Dell,3520,"DELL 2023 Inspiron 15 3000 Business Laptop, 15.6"" FHD Display, 12th Gen Intel Core i7-1255U,Windows 11 Pro, 16GB DDR4 RAM, 512GB SSD, WiFi 6, Long Battery Life",Business,Intel Core i7 1255U,Intel Iris Xe ,16,512,15.6 inches ( 1920 x 1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0CJ6LM81F,27850,https://m.media-amazon.com/images/I/6117ibzU5IL._AC_UY218_.jpg,in stock
376,New,amazon,Dell,R2,"Dell Alienware X16 R2 Gaming Laptop, Intel Core Ultra 9 185H AI PC, 16 Inch FHD+ 480Hz, 32GB DDR5, 4TB SSD, Geforce RTX 4090 16GB DDR6, Thunderbolt WiFi 7, Lighting Touchpad, Windows 11-Lunar Silver",Gaming,Intel Core Ultra 9 185H,NVIDIA RTX 4090,32,4096,16 Inches ( 1920x1200 Pixels  ) FHD,16,FHD,https://www.amazon.com/dp/B07MVSRNQC,179950,https://m.media-amazon.com/images/I/71Upq7wKjML._AC_UY218_.jpg,in stock
377,New,amazon,Dell,AWX17R2-7341WHT-PUS-CTO,"Dell Alienware X17 R2 2023 Gaming Laptop 17.3"" FHD IPS 14-Core Intel i7-12700H 32GB DDR5 1TB SSD NVIDIA GeForce RTX 3070Ti 8GB GDDR6 Thunderbolt 4 Wi-Fi 6E RGB Backlit Keyboard Windows 11 Pro",Gaming,Intel Core i7 12700H,NVIDIA RTX 3070 Ti,32,1024,17.3 Inches ( 1920 x 1080 Pixels  ) FHD,17.3,FHD,https://www.amazon.com/dp/B0D83CVPHW,122450,https://m.media-amazon.com/images/I/71rpA9YiHgL._AC_UY218_.jpg,in stock
378,New,abc-shop,Dell,G15 5511,Dell G15 5511 - I5 11260H 8GB DDR4 512GB NVMe RTX 3050 IPS FHD 120Hz WIN 11,Gaming,Intel Core i5 11260H,NVIDIA RTX 3050,8,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 120Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/i5-11260h-8gb-512gb-rtx3050-dell-g15-5511-375?page=13&category=14&order=on_hand+desc,35999,https://www.abcshop-eg.com/web/image/product.template/375/image_512/%5Bi5%2011260H%208GB%20512GB%20RTX3050%5D%20Dell%20G15%205511?unique=3366e1f,out of stock
379,New,abc-shop,Dell,G15 5511,Dell G15 5511 - I7 11800H 16GB DDR4 1TB NVMe RTX3060 IPS FHD 120Hz WIN 11,Gaming,Intel Core i7 11800H,NVIDIA RTX 3060,16,1024,"15.6 Inch,  Full HD (1920x1080), refresh rate: 120Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/i7-11800h-16g-1t-3060-120hz-dell-g15-5511-286?page=15&category=14&order=on_hand+desc,48999,https://www.abcshop-eg.com/web/image/product.template/286/image_512/%5BI7-11800H-16G-1T-3060-120HZ%5D%20Dell%20G15%205511?unique=3366e1f,out of stock
380,Used: Grade A,awfarlak,Dell,G15 5511,"Dell G15 5511 Gaming Laptop 15.6 FHD 165Hz, Intel Core i7-11800H, NVIDIA RTX 3060 6GB, 16GB RAM, 1TB (Used: Grade A)",Gaming,Intel Core i7 11800H,NVIDIA RTX 3060 ,16,1024,"15.6 inch,  1920X1080,  refresh rate 165Hz",15.6,FHD,https://www.awfarlak.com/p/22226rj/,42500,https://www.awfarlak.com/wp-content/uploads/2024/07/DELL_5511-4495_INT_9-400x457.jpg,out of stock
381,New,abc-shop,Dell,G15 5515,Dell G15 5515 - R7 5800H 8GB DDR4 512GB NVMe RTX 3050Ti IPS FHD 120Hz ubuntu,Gaming,AMD Ryzen 7 5800H,NVIDIA RTX 3050 Ti,8,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 120Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/ryzen-7-5800h-8gb-512-m2-rtx-3050ti-win11-dell-g15-5515-351?page=14&category=14&order=on_hand+desc,29999,https://www.abcshop-eg.com/web/image/product.template/351/image_512/%5BRyzen%207%205800H%208GB%20512%20M2%20RTX%203050TI%20WIN11%5D%20Dell%20G15%205515?unique=3366e1f,out of stock
382,Open Box,awfarlak,Dell,G15 5515,"Dell G15 5515 Gaming Laptop 15.6 FHD 165Hz, AMD Ryzen 7 5800H, NVIDIA RTX 3060 6GB, 16GB RAM, 512GB, Phantom Grey (Open Box)",Gaming,AMD Ryzen 7 5800H,NVIDIA RTX 3060 ,16,512,"15.6 inch,  1920X1080,  refresh rate 165Hz",15.6,FHD,https://www.awfarlak.com/p/2222652/,43000,https://www.awfarlak.com/wp-content/uploads/2024/05/DELL_J5TDJ_INT_1-400x457.jpg,out of stock
383,New,abc-shop,Dell,G15 5520,Dell G15 5520 - I7 12700H 16GB DDR5 512GB NVMe RTX 3050 IPS FHD 120Hz ubuntu,Gaming,Intel Core i7 12700H,NVIDIA RTX 3050,16,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 120Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/i7-12700h-16g-512-3050-dell-g15-5520-71?page=16&category=14&order=on_hand+desc,47999,https://www.abcshop-eg.com/web/image/product.template/71/image_512/%5BI7-12700H-16G-512-3050%5D%20Dell%20G15%205520?unique=3366e1f,out of stock
384,Open Box,awfarlak,Dell,G15 5520,"Dell G15 5520 Gaming Laptop 15.6 FHD 120Hz, Intel Core i7-12700H, NVIDIA RTX 3060 6GB, 16GB RAM, 512GB, Dark Shadow Grey (Open Box)",Gaming,Intel Core i7 12700H,NVIDIA RTX 3060 ,16,512,"15.6 inch,  1920X1080,  refresh rate 120Hz",15.6,FHD,https://www.awfarlak.com/p/2222651/,48000,https://www.awfarlak.com/wp-content/uploads/2024/05/DELL_SIF15_ADLP_2301_2300_SE_UBU_INT_1-400x457.jpg,out of stock
385,New,abc-shop,Dell,G15 5530,DELL G15 5530 Gaming Laptop - I5 13450HX 16GB DDR5 512GB NVMe RTX 3050 IPS FHD 120Hz,Gaming,Intel Core i5 13450HX,NVIDIA RTX 3050,16,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 120Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/g15-5530-dell-g15-5530-gaming-laptop-1888?page=2&category=14&order=on_hand+desc,48888,https://www.abcshop-eg.com/web/image/product.template/1888/image_512/%5BG15%205530%5D%20DELL%20G15%205530%20Gaming%20Laptop?unique=8bf257c,out of stock
386,New,abc-shop,Dell,G15 5530,Dell G15 5530 Gaming Laptop - I7 13650HX 16GB DDR5 1TB NVMe RTX 4050 IPS FHD 120Hz WIN 11,Gaming,Intel Core i7 13650HX,NVIDIA RTX 4050,16,1024,"15.6 Inch,  Full HD (1920x1080), refresh rate: 120Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/i7-13650hx-16gb-ddr5-1tb-ssd-rtx4050-dell-g15-5530-gaming-laptop-991?page=7&category=14&order=on_hand+desc,74999,https://www.abcshop-eg.com/web/image/product.template/991/image_512/%5BI7-13650HX-16GB-DDR5-1TB-SSD-RTX4050%5D%20Dell%20G15%205530%20Gaming%20Laptop?unique=1321b52,out of stock
387,New,dream 2000,Dell,G15-5530,"Dell G15-5530Intel Core i5-13450HX 16GB RAM , 512SSD , RTX 3050, 15.6 inch FHD - Gray",Gaming,Intel Core I5 13450HX,AMD RTX 3050,16,512,"""15.6"""" FHD (1920x1080) 120Hz ",15.6,FHD ,https://dream2000.com/en/dell-g15-5530-i5-13450hx-intelr-coretm-i5-13450hx-16gb-ram-512ssd-rtx-3050-15-6-inch-fhd-gray.html,43999,https://r2media.horizondm.com/catalog/product/cache/eb4305db09fb6492bb059b8131f647e3/d/e/dell-g15-5530_1.jpg,in stock
388,New,awfarlak,Dell,G16 7620,"Dell G16 7620 Gaming Laptop 16 2K 165Hz, Intel Core i7-12700H, NVIDIA RTX 3060 6GB, 16GB RAM, 1TB, Obsidian Black (New)",Gaming,Intel Core i7 12700H,NVIDIA RTX 3060 ,16,1024,"16 inch,  2560X1600,  refresh rate 165Hz",16,2.5K,https://www.awfarlak.com/p/222279u/,64000,https://www.awfarlak.com/wp-content/uploads/2024/05/DELL_MKTNG167620_H5340E_INT_1-400x457.jpg,in stock
389,New,amazon,Dell,G7630-9926GRY-PUS,"Dell G16 7630 Gaming Laptop - 16-inch QHD+ 240Hz 3ms Display, Intel Core i9-13900HX, 16GB DDR5 RAM, 1TB SSD, NVIDIA GeForce RTX 4070 8GB GDDR6, Windows 11 Home, Onsite Service - Metallic Nightshade",Gaming,Intel Core i9 13900HX,NVIDIA RTX 4070,16,1024,16 Inches ( 2560x1600 Pixels  ) 2.5K,16,2.5K,https://www.amazon.com/dp/B0D1KRP6SF,78400,https://m.media-amazon.com/images/I/71IV0S6EC8L._AC_UY218_.jpg,in stock
390,New,awfarlak,Dell,Inspiron 14 5410,"Dell Inspiron 14 5410 2-in-1 Laptop 14 FHD Touchscreen, Intel Core i5-1155G7, NVIDIA MX350 2GB, 8GB RAM, 512GB, Platinum Silver (New)",2-in-1,Intel Core i5 1155G7,NVIDIA MX 350 ,8,512,"14 inch,  1920X1080,  refresh rate 60Hz",14,FHD,https://www.awfarlak.com/p/222265s/,41000,https://www.awfarlak.com/wp-content/uploads/2024/05/DELL_657W9_INT_18-400x457.jpg,out of stock
391,New,awfarlak,Dell,Inspiron 14 5410,"Dell Inspiron 14 5410 2-in-1 Laptop 14 FHD Touchscreen, Intel Core i7-1195G7, NVIDIA MX350 2GB, 16GB RAM, 512GB, Platinum Silver (New)",2-in-1,Intel Core i7 1195G7,NVIDIA MX 350 ,16,512,"14 inch,  1920X1080,  refresh rate 60Hz",14,FHD,https://www.awfarlak.com/p/222265t/,48250,https://www.awfarlak.com/wp-content/uploads/2024/05/DELL_657W9_INT_18-400x457.jpg,out of stock
392,New,abc-shop,Dell,Inspiron 14-7430 2n1 Convertible,"Dell Inspiron 14-7430 2n1 Convertible - i7 1355U 16GB DDR5 1TB NVM Intel Iris Xe Graphics FHD Touch, Backlit Keyboard, FinderPrint Silver Win11",Gaming,Intel Core i7 1355U,Intel Iris Xe,16,1024,"14 Inch,  Full HD (1920x1080), refresh rate: 144Hz",14,FHD,https://www.abcshop-eg.com/en/shop/14-7430-dell-inspiron-14-7430-2n1-convertible-1386?page=4&category=14&order=on_hand+desc,35999,https://www.abcshop-eg.com/web/image/product.template/1386/image_512/%5B14-7430%5D%20Dell%20Inspiron%2014-7430%202n1%20Convertible?unique=3366e1f,out of stock
393,New,amazon,Dell,Inspiron 3535,"Dell Inspiron 15 15.6"" Laptop (FHD Touchscreen, AMD Ryzen 5 7530U, 16GB RAM, 512GB PCIe SSD, (6-Core Beat i7-1165G7)) Numeric Keypad, Webcam, 2023 Inspiron 3000 3535, Win 11 Home, Carbon Black",Business,AMD Ryzen 5 7530U,AMD Radeon,16,512,15.6 inches ( 1920 x 1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0CL4S2JDG,24749,https://m.media-amazon.com/images/I/61VwqsuRBpL._AC_UY218_.jpg,in stock
394,New,amazon,Dell,Inspiron 3520,"Dell Inspiron 15 3520 (2024) Business Laptop (15.6"" FHD Touchscreen IPS, Intel Core i5-1155G7, 32GB RAM, 1TB SSD) Numeric Keypad, Narrow-Bezel, Webcam, Inspiron 3000, Win 11 Home S Mode, Carbon Black",Business,Intel Core i5 1155G,Intel UHD ,32,1024,15.6 inches ( 1920 x 1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0CRGKNXHV,26950,https://m.media-amazon.com/images/I/71-28YsH9GL._AC_UY218_.jpg,in stock
395,New,amazon,Dell,3520,"Dell Inspiron 15 3520 3000 15.6"" Touchscreen FHD Business Laptop Computer, Intel 10-Core i5-1235U (Beat i7-1195G7), 16GB DDR4 RAM, 512GB PCIe SSD, WiFi, Microsoft Office Annual License, Win 11 Pro S",Business,Intel Core i5 1235U,Intel UHD ,16,512,15.6 inches ( 1920 x 1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0DBHMYX5T,24450,https://m.media-amazon.com/images/I/81nErn3qU1L._AC_UY218_.jpg,in stock
396,New,amazon,Dell,Dell Inspiron 15 3520 Laptop,"Dell Inspiron 15 3520 Laptop for Business, with Office Pro Lifetime License, 15.6"" FHD+ Touch Screen, Intel 10-Core i5-1235U, 32 GB RAM, 1 TB SSD, Windows 11 Pro, Wi-Fi 6, w/Jawfoal Accessories",Business,Intel Core i5 1235U,Intel UHD ,32,1024,15.6 inches ( 1920x1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0BCFX1BZG,29450,https://m.media-amazon.com/images/I/51Zpv8swtYL._AC_UY218_.jpg,in stock
397,New,amazon,Dell,Dell Inspiron 15,"Dell Inspiron 15 Business Laptop, 15.6"" FHD Display, Intel 10-Core i7-1355U, 32 GB RAM, 1 TB SSD, FHD Webcam, Wi-Fi 6, Bluetooth, Windows 11 Pro & Microsoft Office Lifetime, with External CD/DVD Drive",Business,Intel Core i7 1355U,Intel Iris Xe ,32,1024,15.6 inches ( 1920 x 1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0B9R6J41Q,48950,https://m.media-amazon.com/images/I/810ZHa8TGuL._AC_UY218_.jpg,in stock
398,New,amazon,Dell,Inspiron 15 Laptop,"Dell Inspiron 15 Business Laptop, 15.6"" FHD Display,Intel 10-Core i5-1235U Processor, 32GB RAM, 1TB SSD, Intel UHD Graphics, Wi-Fi 6, Bluetooth, Numeric Keypad, Windows 11 Home",Business,Intel Core i5 1235U,Intel UHD ,32,1024,15.6 inches ( 1920x1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0CLV9K1CY,27950,https://m.media-amazon.com/images/I/71TuiuTMQnL._AC_UY218_.jpg,in stock
399,New,amazon,Dell,3530,"Dell Inspiron 15.6"" FHD 3530 Business Laptop, i7 1355U, Windows 11 Pro&Office 2021 Lifetime License,Intel Iris Xe Graphics, Wi-Fi 6, Anti-Glare, LED-Backlit (16GB DDR4 RAM | 1TB SSD)",Business,Intel Core i7 1355U,Intel Iris Xe ,16,1024,15.6 inches ( 1920 x 1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0DBLM97N1,36000,https://m.media-amazon.com/images/I/71SGFjFyfIL._AC_UY218_.jpg,in stock
400,New,amazon,Dell,Dell 15,"Dell Inspiron 15.6"" FHD Touchscreen Laptop, Intel Core i7-1255U, 64GB RAM, 2TB SSD, Windows 11 Pro, Microsoft Office Lifetime Suite, Black",Business,Intel Core i7 1255U,Intel Iris Xe ,64,2048,15.6 inches ( 1920 x 1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0DLLNDMG3,39999,https://m.media-amazon.com/images/I/61zHz299wgL._AC_UY218_.jpg,in stock
401,New,amazon,Dell,i7640-7190BLU-PUS,"Dell Inspiron 16 Plus 7640 Laptop - 16.0-inch 16:10 2.5K Display, Intel Core i7-13620H Processor, 16GB LPDDR5 RAM, 1TB SSD, Intel UHD Graphics, Windows 11 Home, Onsite & Migrate Service - Ice Blue",Study,Intel Core i7 13620H,Intel UHD ,16,1024,16 Inches ( ?2560 x 1600 ) 2.5K,16,2.5K,https://www.amazon.com/dp/B0D273XDFY,43750,https://m.media-amazon.com/images/I/71BdtphJWPL._AC_UY218_.jpg,in stock
402,New,amazon,Dell,Inspiron 3000,"Dell Inspiron 3000 Business Laptop, 15.6 HD Display, Intel Pentium Silver N5030 Processor, Windows 11 Pro, 16GB RAM, 1TB HDD, WiFi, HDMI, Webcam, Bluetooth, SD-Card Slot",Business,Intel Pentium N5030  ,Intel UHD  605,16,1024,15.6 inches ( 1366 x 768  ) HD,15.6,HD,https://www.amazon.com/dp/B09TSMV3XG,23750,https://m.media-amazon.com/images/I/71-Pt77Xy-L._AC_UY218_.jpg,in stock
403,Used: Grade B,awfarlak,Dell,Inspiron 3501,"Dell Inspiron 3501 Business Laptop 15.6 FHD, Intel Core i3-1115G4, Intel UHD G4, 8GB RAM, 1TB (Used: Grade B)",Business,Intel Core i3 1115G4,Intel UHD G4,8,1024,"15.6 inch,  1920X1080,  refresh rate 60Hz",15.6,FHD,https://www.awfarlak.com/p/22228dj/,14250,https://www.awfarlak.com/wp-content/uploads/2025/01/DELL_3501-7451_INT_7-400x457.jpg,in stock
404,Used: Grade A,awfarlak,Dell,Inspiron 3501,"Dell Inspiron 3501 Business Laptop 15.6 HD, Intel Core i3-1005G1, Intel Iris Plus G1, 8GB RAM, 128GB (Used: Grade A)",Business,Intel Core i3 1005G1,Intel Iris Plus G1,8,128,"15.6 inch,  1366X768,  refresh rate 60Hz",15.6,HD,https://www.awfarlak.com/p/22228dp/,14250,https://www.awfarlak.com/wp-content/uploads/2025/01/DELL_3501-7451_INT_7-400x457.jpg,in stock
405,Used: Grade A,awfarlak,Dell,Inspiron 3501,"Dell Inspiron 3501 Business Laptop 15.6 HD, Intel Core i3-1005G1, Intel Iris Plus G1, 8GB RAM, 1TB (Used: Grade A)",Business,Intel Core i3 1005G1,Intel Iris Plus G1,8,1024,"15.6 inch,  1366X768,  refresh rate 60Hz",15.6,HD,https://www.awfarlak.com/p/22228do/,14750,https://www.awfarlak.com/wp-content/uploads/2025/01/DELL_3501-7451_INT_7-400x457.jpg,in stock
409,New,btech,Dell,Inspiron 3520,"Dell Inspiron 3520 Laptop, Intel Core i3-1215U, 256GB SSD, 8GB RAM, 15.6 Inch, FHD 120Hz Display, Intel UHD Graphics, Windows 11 - Carbon Black",,Intel Core i3 1215U,Intel UHD,8,256,"15.6 Inch, FHD, ( 1920x1080 )",15.6,FHD,https://btech.com/en/dell-inspiron-3520-laptop-i3-1215u-256gb-ssd-8gb-ram-15-6-inch-intel-uhd-windows-11-black.html,"18,500",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/0/1/01717a7e8fcbf5cdcc7df6085e197f1cb6bdb5637e103cd78b6f64ec0fd61a23.jpeg,in stock
410,New,btech,Dell,Inspiron 3520,"Dell Inspiron 3520 Laptop, Intel Core i5-1235U, 256GB SSD, 8GB RAM, 15.6 Inches, FHD 120Hz Display, Intel UHD Graphics, Windows 11 - Black",,Intel Core i5 1235U,Intel UHD,8,256,"15.6 Inch, FHD, ( 1920x1080 )",15.6,FHD,https://btech.com/en/dell-inspiron-3520-laptop-i5-1235u-256gb-ssd-8gb-ram-15-6-inch-intel-uhd-windows-11-black.html,"20,399",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/5/b/5bcab16024ece673a280b3c21ea8299c52a53e124ecc7328758035e4a584b414_1.jpg,in stock
411,New,amazon,Dell,i5440-5145BLK-PUS,"Dell Inspiron 5440 Laptop - 14.0-inch 16:10 FHD+ (1920 x 1200) Display, Intel Core i5-1334U Processor, 8GB DDR5 RAM, 512GB SSD, Intel UHD Graphics, Windows 11 Home, Onsite Service - Carbon Black",Business,Intel Core i5 1334U,Intel UHD ,8,512,14 inches ( 1920x1200  ) FHD,14,FHD,https://www.amazon.com/dp/B0CZ56BHPV,23474,https://m.media-amazon.com/images/I/71jq7qdjh7L._AC_UY218_.jpg,in stock
412,New,amazon,Dell,i5645-A806BLU-PUS,"Dell Inspiron 5645 Laptop - 16.0 16:10 FHD+ (1920 x 1200) Display, AMD Ryzen 7-8840U, 16GB DDR5 RAM, 1TB SSD, AMD Radeon Graphics, Windows 11 Home, Onsite & Migrate Services - Midnight Blue",Business,AMD Ryzen 7 8840U,AMD Radeon,16,1024,16 inches ( 1920x1200  ) FHD,16,FHD,https://www.amazon.com/dp/B0CZ59B6MH,34999,https://m.media-amazon.com/images/I/818WO3r8jhL._AC_UY218_.jpg,in stock
